Start;Stop;Chanel;Num;Ctg;NameSer;Ratio
211245;211450;Киносвидание;38;Х/ф;Греческие каникулы;[18+]
211450;211635;Киносвидание;38;Х/ф;Красавица и миллионер;[16+]
211635;211900;Киносвидание;38;Х/ф;Сабрина;[16+]
211900;212120;Киносвидание;38;Х/ф;Сердцеедки;[18+]
212120;212330;Киносвидание;38;Х/ф;Побег;[18+]
212330;220125;Киносвидание;38;Х/ф;Холоп из Парижа;[16+]
220125;220325;Киносвидание;38;Х/ф;Сердцеед;[18+]
220325;220505;Киносвидание;38;Х/ф;Заснеженная магия;[12+]
220505;220710;Киносвидание;38;Х/ф;Рождественское меню;[12+]
220710;220900;Киносвидание;38;Х/ф;После;[18+]
220900;221055;Киносвидание;38;Х/ф;После. Глава 2;[18+]
221055;221240;Киносвидание;38;Х/ф;Эммануэль;[18+]
221240;221455;Киносвидание;38;Х/ф;Паутина страсти;[18+]
221455;221700;Киносвидание;38;Х/ф;Купи меня;[18+]
221700;222015;Киносвидание;38;Х/ф;Граф Монте-Кристо;[18+]
222015;222330;Киносвидание;38;Х/ф;Александр;[18+]
222330;230105;Киносвидание;38;Х/ф;Пленница любви;[18+]
230105;230340;Киносвидание;38;Х/ф;Субстанция;[18+]
230340;230600;Киносвидание;38;Х/ф;Сабрина;[16+]
230600;230735;Киносвидание;38;Х/ф;Принц из рая;[16+]
230735;230905;Киносвидание;38;Х/ф;Принц из рая-2. Королевское предложение;[18+]
230905;231050;Киносвидание;38;Х/ф;В гостях у Элис;[18+]
231050;231245;Киносвидание;38;Х/ф;Начни сначала;[16+]
231245;231430;Киносвидание;38;Х/ф;Красавица и миллионер;[16+]
231430;231640;Киносвидание;38;Х/ф;Теща в загуле;[18+]
231640;231855;Киносвидание;38;Х/ф;Сердцеедки;[18+]
231855;232120;Киносвидание;38;Х/ф;Сабрина;[16+]
232120;232330;Киносвидание;38;Х/ф;Холоп из Парижа;[16+]
232330;240105;Киносвидание;38;Х/ф;Заснеженная магия;[12+]
240105;240310;Киносвидание;38;Х/ф;Анжелика, маркиза ангелов;[16+]
240310;240445;Киносвидание;38;Х/ф;Случайный муж;[18+]
170445;170605;Родное кино;54;Х/ф;Теща;[16+]
170605;170815;Родное кино;54;Х/ф;Каникулы строгого режима;[16+]
170815;170930;Родное кино;54;Х/ф;Кащей Бессмертный;[6+]
170930;171110;Родное кино;54;Х/ф;Жили-были;[16+]
171110;171310;Родное кино;54;Х/ф;Классик;[16+]
171310;171455;Родное кино;54;Х/ф;Крокодил Данди;[16+]
171455;171555;Родное кино;54;Т/с;Улицы разбитых фонарей 10 с.;[16+]
171555;171655;Родное кино;54;Т/с;Улицы разбитых фонарей 11 с.;[16+]
171655;171755;Родное кино;54;Т/с;Улицы разбитых фонарей 12 с.;[16+]
171755;171950;Родное кино;54;Х/ф;Ягуар;[16+]
171950;172050;Родное кино;54;Т/с;Улицы разбитых фонарей 16 с.;[16+]
172050;172155;Родное кино;54;Т/с;Улицы разбитых фонарей 17 с.;[16+]
172155;172300;Родное кино;54;Т/с;Улицы разбитых фонарей 18 с.;[16+]
172300;180015;Родное кино;54;Х/ф;За прекрасных дам;[16+]
180015;180115;Родное кино;54;Т/с;Агент национальной безопасности-3 7 с.;[16+]
180115;180215;Родное кино;54;Т/с;Агент национальной безопасности-3 8 с.;[16+]
180215;180315;Родное кино;54;Т/с;Агент национальной безопасности-3 9 с.;[16+]
180315;180430;Родное кино;54;Т/с;Улицы разбитых фонарей 1 с.;[16+]
180430;180530;Родное кино;54;Т/с;Улицы разбитых фонарей 2 с.;[16+]
180530;180630;Родное кино;54;Т/с;Улицы разбитых фонарей 3 с.;[16+]
180630;180855;Родное кино;54;Х/ф;Меня зовут Арлекино;[16+]
180855;181045;Родное кино;54;Х/ф;Ворошиловский стрелок;[18+]
181045;181205;Родное кино;54;Х/ф;Теща;[16+]
181205;181410;Родное кино;54;Х/ф;Крокодил Данди-2;[16+]
181410;181525;Родное кино;54;Т/с;Улицы разбитых фонарей 13 с.;[16+]
181525;181630;Родное кино;54;Т/с;Улицы разбитых фонарей 14 с.;[16+]
181630;181735;Родное кино;54;Т/с;Улицы разбитых фонарей 15 с.;[16+]
181735;181940;Родное кино;54;Х/ф;Принцесса на бобах;[16+]
181940;182045;Родное кино;54;Т/с;Улицы разбитых фонарей 19 с.;[16+]
182045;182155;Родное кино;54;Т/с;Улицы разбитых фонарей 20 с.;[16+]
182155;182300;Родное кино;54;Т/с;Улицы разбитых фонарей 21 с.;[16+]
182300;190105;Родное кино;54;Х/ф;Барышня-крестьянка;[12+]
190105;190200;Родное кино;54;Т/с;Агент национальной безопасности-3 10 с.;[16+]
190200;190250;Родное кино;54;Т/с;Агент национальной безопасности-3 11 с.;[16+]
190250;190350;Родное кино;54;Т/с;Агент национальной безопасности-3 12 с.;[16+]
190350;190450;Родное кино;54;Т/с;Улицы разбитых фонарей 4 с.;[16+]
190450;190550;Родное кино;54;Т/с;Улицы разбитых фонарей 5 с.;[16+]
190550;190645;Родное кино;54;Т/с;Улицы разбитых фонарей 6 с.;[16+]
190645;190755;Родное кино;54;Т/с;Улицы разбитых фонарей 7 с.;[16+]
190755;190955;Родное кино;54;Х/ф;Классик;[16+]
190955;191145;Родное кино;54;Х/ф;Крокодил Данди;[16+]
191145;191340;Родное кино;54;Х/ф;Ягуар;[16+]
191340;191530;Родное кино;54;Х/ф;Ворошиловский стрелок;[18+]
191530;191635;Родное кино;54;Т/с;Улицы разбитых фонарей 16 с.;[16+]
191635;191735;Родное кино;54;Т/с;Улицы разбитых фонарей 17 с.;[16+]
191735;191840;Родное кино;54;Т/с;Улицы разбитых фонарей 18 с.;[16+]
191840;192000;Родное кино;54;Х/ф;За прекрасных дам;[16+]
192000;192100;Родное кино;54;Т/с;Улицы разбитых фонарей 22 с.;[16+]
192100;192200;Родное кино;54;Т/с;Улицы разбитых фонарей 23 с.;[16+]
192200;192300;Родное кино;54;Т/с;Улицы разбитых фонарей 24 с.;[16+]
192300;200035;Родное кино;54;Х/ф;ДМБ;[16+]
200035;200250;Родное кино;54;Х/ф;Три мушкетера;[12+]
200250;200400;Родное кино;54;Т/с;Улицы разбитых фонарей 7 с.;[16+]
200400;200500;Родное кино;54;Т/с;Улицы разбитых фонарей 8 с.;[16+]
200500;200600;Родное кино;54;Т/с;Улицы разбитых фонарей 9 с.;[16+]
200600;200655;Родное кино;54;Т/с;Улицы разбитых фонарей 10 с.;[16+]
200655;200855;Родное кино;54;Х/ф;Караси;[16+]
200855;201100;Родное кино;54;Х/ф;Крокодил Данди-2;[16+]
201100;201310;Родное кино;54;Х/ф;Принцесса на бобах;[16+]
201310;201430;Родное кино;54;Х/ф;За прекрасных дам;[16+]
201430;201530;Родное кино;54;Т/с;Улицы разбитых фонарей 19 с.;[16+]
201530;201645;Родное кино;54;Т/с;Улицы разбитых фонарей 20 с.;[16+]
201645;201745;Родное кино;54;Т/с;Улицы разбитых фонарей 21 с.;[16+]
201745;201950;Родное кино;54;Х/ф;Барышня-крестьянка;[12+]
201950;202100;Родное кино;54;Т/с;Улицы разбитых фонарей 25 с.;[16+]
202100;202200;Родное кино;54;Т/с;Улицы разбитых фонарей 26 с.;[16+]
202200;202300;Родное кино;54;Т/с;Улицы разбитых фонарей 27 с.;[16+]
202300;210315;Родное кино;54;Х/ф;Унесённые ветром;[18+]
210315;210505;Родное кино;54;Х/ф;Заяц над бездной;[16+]
210505;210600;Родное кино;54;Т/с;Улицы разбитых фонарей 11 с.;[16+]
210600;210710;Родное кино;54;Т/с;Улицы разбитых фонарей 12 с.;[16+]
210710;210915;Родное кино;54;Х/ф;Игра всерьез;[16+]
210915;211130;Родное кино;54;Х/ф;Три мушкетера;[12+]
211130;211325;Родное кино;54;Х/ф;Ворошиловский стрелок;[18+]
211325;211520;Родное кино;54;Х/ф;Ягуар;[16+]
211520;211620;Родное кино;54;Т/с;Улицы разбитых фонарей 22 с.;[16+]
211620;211720;Родное кино;54;Т/с;Улицы разбитых фонарей 23 с.;[16+]
211720;211820;Родное кино;54;Т/с;Улицы разбитых фонарей 24 с.;[16+]
211820;211955;Родное кино;54;Х/ф;ДМБ;[16+]
211955;212055;Родное кино;54;Т/с;Улицы разбитых фонарей 28 с.;[16+]
212055;212155;Родное кино;54;Т/с;Улицы разбитых фонарей 29 с.;[16+]
212155;212300;Родное кино;54;Т/с;Улицы разбитых фонарей 30 с.;[16+]
212300;220025;Родное кино;54;Х/ф;Мама, я жив;[12+]
220025;220245;Родное кино;54;Х/ф;Небеса обетованные;[16+]
220245;220400;Родное кино;54;Т/с;Улицы разбитых фонарей 13 с.;[16+]
220400;220505;Родное кино;54;Т/с;Улицы разбитых фонарей 14 с.;[16+]
220505;220605;Родное кино;54;Т/с;Улицы разбитых фонарей 15 с.;[16+]
220605;220810;Родное кино;54;Х/ф;Заяц над бездной;[16+]
220810;220910;Родное кино;54;Т/с;Улицы разбитых фонарей 16 с.;[16+]
220910;221015;Родное кино;54;Т/с;Улицы разбитых фонарей 17 с.;[16+]
221015;221115;Родное кино;54;Т/с;Улицы разбитых фонарей 18 с.;[16+]
221115;221220;Родное кино;54;Т/с;Улицы разбитых фонарей 19 с.;[16+]
221220;221330;Родное кино;54;Т/с;Улицы разбитых фонарей 20 с.;[16+]
221330;221430;Родное кино;54;Т/с;Улицы разбитых фонарей 21 с.;[16+]
221430;221530;Родное кино;54;Т/с;Улицы разбитых фонарей 22 с.;[16+]
221530;221945;Родное кино;54;Х/ф;Унесённые ветром;[18+]
221945;222140;Родное кино;54;Х/ф;Ворошиловский стрелок;[18+]
222140;222300;Родное кино;54;Х/ф;За прекрасных дам;[16+]
222300;230105;Родное кино;54;Х/ф;Барышня-крестьянка;[12+]
230105;230315;Родное кино;54;Х/ф;Принцесса на бобах;[16+]
230315;230535;Родное кино;54;Х/ф;Небеса обетованные;[16+]
230535;230750;Родное кино;54;Х/ф;Три мушкетера;[12+]
230750;230850;Родное кино;54;Т/с;Улицы разбитых фонарей 22 с.;[16+]
230850;230950;Родное кино;54;Т/с;Улицы разбитых фонарей 23 с.;[16+]
230950;231050;Родное кино;54;Т/с;Улицы разбитых фонарей 24 с.;[16+]
231050;231155;Родное кино;54;Т/с;Улицы разбитых фонарей 25 с.;[16+]
231155;231300;Родное кино;54;Т/с;Улицы разбитых фонарей 26 с.;[16+]
231300;231355;Родное кино;54;Т/с;Улицы разбитых фонарей 27 с.;[16+]
231355;231455;Родное кино;54;Т/с;Улицы разбитых фонарей 28 с.;[16+]
231455;231555;Родное кино;54;Т/с;Улицы разбитых фонарей 29 с.;[16+]
231555;231655;Родное кино;54;Т/с;Улицы разбитых фонарей 30 с.;[16+]
231655;231905;Родное кино;54;Х/ф;Барышня-крестьянка;[12+]
231905;232050;Родное кино;54;Х/ф;Крокодил Данди;[16+]
232050;232300;Родное кино;54;Х/ф;Крокодил Данди-2;[16+]
232300;240035;Родное кино;54;Х/ф;ДМБ;[16+]
240035;240200;Родное кино;54;Х/ф;Мама, я жив;[12+]
240200;240320;Родное кино;54;Х/ф;За прекрасных дам;[16+]
240320;240445;Родное кино;54;Х/ф;Заяц над бездной;[16+]
170945;171105;TV1000;46;М/ф;Семейка Бигфутов;[12+]
171105;171250;TV1000;46;М/ф;Стань легендой! Бигфут Младший;[12+]
171250;171350;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 5 с.;[16+]
171350;171455;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 6 с.;[16+]
171455;171720;TV1000;46;Х/ф;Достать ножи;[16+]
171720;171820;TV1000;46;Т/с;Клон 31 с.;[16+]
171820;171915;TV1000;46;Т/с;Клон 32 с.;[16+]
171915;172100;TV1000;46;Х/ф;Бандитки;[16+]
172100;172300;TV1000;46;Х/ф;Козырные тузы;[16+]
172300;180050;TV1000;46;Х/ф;Моя пиратская свадьба;[16+]
180050;180245;TV1000;46;Х/ф;Шпионская свадьба;[16+]
180245;180340;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 7 с.;[16+]
180340;180450;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 8 с.;[16+]
180450;180645;TV1000;46;М/ф;Унесённые призраками;[12+]
180645;180850;TV1000;46;Х/ф;Реальная любовь;[16+]
180850;181000;TV1000;46;Х/ф;Приключения Тедди;[6+]
181000;181130;TV1000;46;Х/ф;После;[16+]
181130;181315;TV1000;46;Х/ф;После. Глава 2;[16+]
181315;181410;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 7 с.;[16+]
181410;181520;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 8 с.;[16+]
181520;181710;TV1000;46;Х/ф;Шпионская свадьба;[16+]
181710;181810;TV1000;46;Т/с;Клон 33 с.;[16+]
181810;181905;TV1000;46;Т/с;Клон 34 с.;[16+]
181905;182100;TV1000;46;Х/ф;Дьявол и Дэниэл Уэбстер;[16+]
182100;182310;TV1000;46;Х/ф;Типа крутые легавые;[16+]
182310;190100;TV1000;46;Х/ф;Моя супер-бывшая;[16+]
190100;190240;TV1000;46;Х/ф;Всё могу;[16+]
190240;190335;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 1 с.;[16+]
190335;190430;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 2 с.;[16+]
190430;190620;TV1000;46;Х/ф;Красотка на всю голову;[16+]
190620;190740;TV1000;46;Х/ф;Случайный муж;[16+]
190740;190855;TV1000;46;М/ф;Королевские каникулы;[6+]
190855;191010;TV1000;46;М/ф;Эмма в мире лам;[12+]
191010;191135;TV1000;46;Х/ф;После. Глава 3;[16+]
191135;191315;TV1000;46;Х/ф;После. Навсегда;[16+]
191315;191410;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 1 с.;[16+]
191410;191510;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 2 с.;[16+]
191510;191730;TV1000;46;Х/ф;Три метра над уровнем неба;[16+]
191730;191825;TV1000;46;Т/с;Клон 35 с.;[16+]
191825;191920;TV1000;46;Т/с;Клон 36 с.;[16+]
191920;192110;TV1000;46;Х/ф;Моя супер-бывшая;[16+]
192110;192300;TV1000;46;Х/ф;Дикая парочка;[16+]
192300;200050;TV1000;46;Х/ф;Дневник Бриджит Джонс;[16+]
200050;200245;TV1000;46;Х/ф;Бриджит Джонс: Грани разумного;[16+]
200245;200345;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 3 с.;[16+]
200345;200455;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 4 с.;[16+]
200455;200620;TV1000;46;Х/ф;Материнский инстинкт;[16+]
200620;200805;TV1000;46;Х/ф;Век Адалин;[16+]
200805;200935;TV1000;46;Х/ф;Колдунья приходит ночью;[12+]
200935;201100;TV1000;46;Х/ф;Случайный муж;[16+]
201100;201255;TV1000;46;Х/ф;Осень в Нью-Йорке;[16+]
201255;201355;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 3 с.;[16+]
201355;201505;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 4 с.;[16+]
201505;201715;TV1000;46;Х/ф;Три метра над уровнем неба: Я тебя хочу;[16+]
201715;201810;TV1000;46;Т/с;Клон 37 с.;[16+]
201810;201905;TV1000;46;Т/с;Клон 38 с.;[16+]
201905;202055;TV1000;46;Х/ф;Замерзшая из Майами;[16+]
202055;202300;TV1000;46;Х/ф;Век Адалин;[16+]
202300;210115;TV1000;46;Х/ф;Бриджит Джонс-3;[16+]
210115;210345;TV1000;46;Х/ф;Реальная любовь;[16+]
210345;210440;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 5 с.;[16+]
210440;210535;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 6 с.;[16+]
210535;210730;TV1000;46;Х/ф;Чего хотят женщины;[16+]
210730;210910;TV1000;46;Х/ф;Дьявол и Дэниэл Уэбстер;[16+]
210910;211050;TV1000;46;Х/ф;Шпионская свадьба;[16+]
211050;211310;TV1000;46;М/ф;Унесённые призраками;[12+]
211310;211405;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 5 с.;[16+]
211405;211510;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 6 с.;[16+]
211510;211715;TV1000;46;Х/ф;Красивый, плохой, злой;[16+]
211715;211810;TV1000;46;Т/с;Клон 39 с.;[16+]
211810;211905;TV1000;46;Т/с;Клон 40 с.;[16+]
211905;212055;TV1000;46;Х/ф;Свидание с монстром;[16+]
212055;212300;TV1000;46;Х/ф;Славные парни;[16+]
212300;220105;TV1000;46;Х/ф;"Операция "Фортуна": Искусство побеждать";[16+]
220105;220320;TV1000;46;Х/ф;Паркер;[16+]
220320;220415;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 7 с.;[16+]
220415;220525;TV1000;46;Т/с;Напарницы: Астрид и Рафаэлла 8 с.;[16+]
220525;220650;TV1000;46;Х/ф;Бандитки;[16+]
220650;220830;TV1000;46;Х/ф;Банда Келли;[16+]
220830;221115;TV1000;46;Х/ф;Горизонт: Американская сага:;[16+]
221115;221305;TV1000;46;Х/ф;Моя пиратская свадьба;[16+]
221305;221455;TV1000;46;Х/ф;Моя супер-бывшая;[16+]
221455;221555;TV1000;46;Т/с;Комиссар Рекс 6 с.;[16+]
221555;221645;TV1000;46;Т/с;Комиссар Рекс 7 с.;[16+]
221645;221745;TV1000;46;Т/с;Комиссар Рекс 8 с.;[16+]
221745;221840;TV1000;46;Т/с;Комиссар Рекс 9 с.;[16+]
221840;222050;TV1000;46;Х/ф;Паркер;[16+]
222050;222300;TV1000;46;Х/ф;"Операция "Фортуна": Искусство побеждать";[16+]
222300;230300;TV1000;46;Х/ф;Однажды в Америке;[16+]
230300;230520;TV1000;46;Х/ф;Вдовы;[16+]
230520;230720;TV1000;46;Х/ф;Опасная игра Слоун;[16+]
230720;230930;TV1000;46;Х/ф;Большая игра;[16+]
230930;231050;TV1000;46;М/ф;Эмма в мире лам;[12+]
231050;231445;TV1000;46;Х/ф;Однажды в Америке;[16+]
231445;231540;TV1000;46;Т/с;Комиссар Рекс 10 с.;[16+]
231540;231640;TV1000;46;Т/с;Комиссар Рекс 11 с.;[16+]
231640;231730;TV1000;46;Т/с;Комиссар Рекс 12 с.;[16+]
231730;231830;TV1000;46;Т/с;Комиссар Рекс 13 с.;[16+]
231830;232050;TV1000;46;Х/ф;Вдовы;[16+]
232050;232315;TV1000;46;Х/ф;Зелёная книга;[16+]
232315;240120;TV1000;46;Х/ф;1+1;[16+]
240120;240305;TV1000;46;Х/ф;Шутки в сторону;[16+]
240305;240510;TV1000;46;Х/ф;Шутки в сторону-2: Миссия в Майами;[16+]
240510;240705;TV1000;46;Х/ф;Типа крутые легавые;[16+]
240705;240835;TV1000;46;Х/ф;Всё могу;[16+]
240835;240945;TV1000;46;Х/ф;Уличные танцы 3D;[12+]
171100;171305;ТВ21;45;Х/ф;Лев Яшин: Вратарь моей мечты;[16+]
171305;171510;ТВ21;45;Х/ф;Гагарин. Первый в космосе;[16+]
171510;171700;ТВ21;45;Х/ф;Рядовой Чээрин;[16+]
171700;171840;ТВ21;45;Х/ф;Солдатик;[16+]
171840;172025;ТВ21;45;Х/ф;Особенности национальной охоты;[18+]
172025;172210;ТВ21;45;Х/ф;Особенности национальной рыбалки;[18+]
172210;180020;ТВ21;45;Х/ф;Ржев;[16+]
180020;180240;ТВ21;45;Х/ф;28 панфиловцев;[18+]
180240;180505;ТВ21;45;Х/ф;9 рота;[18+]
180505;180655;ТВ21;45;Х/ф;Аритмия;[18+]
180655;180830;ТВ21;45;Х/ф;Брат;[18+]
180830;181100;ТВ21;45;Х/ф;Балканский рубеж;[18+]
181100;181245;ТВ21;45;Х/ф;Хороший мальчик;[16+]
181245;181440;ТВ21;45;Х/ф;Мамы;[16+]
181440;181610;ТВ21;45;Х/ф;Мужчина с гарантией;[18+]
181610;181755;ТВ21;45;Х/ф;30 свиданий;[18+]
181755;181950;ТВ21;45;Х/ф;Срочно выйду замуж;[18+]
181950;182140;ТВ21;45;Х/ф;Я худею;[16+]
182140;182350;ТВ21;45;Х/ф;Маме снова 17;[18+]
182350;190115;ТВ21;45;Х/ф;Родители строгого режима;[16+]
190115;190320;ТВ21;45;Х/ф;Каникулы строгого режима;[16+]
190320;190510;ТВ21;45;Х/ф;Хэппи-энд;[16+]
190510;190635;ТВ21;45;Х/ф;Свингеры;[18+]
190635;190805;ТВ21;45;Х/ф;"Курьер из "Рая";[16+]
190805;190935;ТВ21;45;Х/ф;Семейный переполох;[12+]
190935;191100;ТВ21;45;Х/ф;Календарь ма(й)я;[12+]
191100;191240;ТВ21;45;Х/ф;Напарник;[18+]
191240;191405;ТВ21;45;Х/ф;Не одна дома;[6+]
191405;191540;ТВ21;45;Х/ф;Добро пожаловать в семью;[16+]
191540;191725;ТВ21;45;Х/ф;Давай разведемся!;[18+]
191725;191905;ТВ21;45;Х/ф;Осьминог;[18+]
191905;192110;ТВ21;45;Х/ф;Селфи;[16+]
192110;192300;ТВ21;45;Х/ф;Духless;[18+]
192300;200100;ТВ21;45;Х/ф;Духless 2;[18+]
200100;200250;ТВ21;45;Х/ф;Купи меня;[18+]
200250;200405;ТВ21;45;Х/ф;Коллектор;[18+]
200405;200555;ТВ21;45;Х/ф;Спутник;[18+]
200555;200725;ТВ21;45;Х/ф;Настоящее будущее;[18+]
200725;200915;ТВ21;45;Х/ф;Молодой человек;[18+]
200915;201100;ТВ21;45;Х/ф;Хочу замуж;[18+]
201100;201300;ТВ21;45;Х/ф;Код апокалипсиса;[16+]
201300;201445;ТВ21;45;Х/ф;Турист;[18+]
201445;201635;ТВ21;45;Х/ф;Гранит;[18+]
201635;201905;ТВ21;45;Х/ф;9 рота;[18+]
201905;202055;ТВ21;45;Х/ф;Шугалей;[18+]
202055;202310;ТВ21;45;Х/ф;Шугалей-2;[18+]
202310;210100;ТВ21;45;Х/ф;Шугалей-3;[18+]
210100;210350;ТВ21;45;Х/ф;Балканский рубеж;[18+]
210350;210535;ТВ21;45;Х/ф;Бык;[18+]
210535;210800;ТВ21;45;Х/ф;Территория;[18+]
210800;210930;ТВ21;45;Х/ф;Как я стал русским;[18+]
210930;211100;ТВ21;45;Х/ф;Марафон желаний;[18+]
211100;211230;ТВ21;45;Х/ф;Мама не горюй;[18+]
211230;211425;ТВ21;45;Х/ф;Мама не горюй 2;[18+]
211425;211610;ТВ21;45;Х/ф;Особенности национальной охоты;[18+]
211610;211800;ТВ21;45;Х/ф;Особенности национальной рыбалки;[18+]
211800;211940;ТВ21;45;Х/ф;Как Витька Чеснок вез Леху Штыря в дом инвалидов;[18+]
211940;212135;ТВ21;45;Х/ф;Брат;[18+]
212135;212355;ТВ21;45;Х/ф;Брат 2;[18+]
212355;220200;ТВ21;45;Х/ф;Бумер;[18+]
220200;220405;ТВ21;45;Х/ф;Бумер;[18+]
220405;220620;ТВ21;45;Х/ф;Левиафан;[18+]
220620;220820;ТВ21;45;Х/ф;Нелюбовь;[18+]
220820;220935;ТВ21;45;Х/ф;Сестры;[18+]
220935;221100;ТВ21;45;Х/ф;Напарник;[18+]
221100;221255;ТВ21;45;Х/ф;Сказ про Федота-стрельца;[12+]
221255;221500;ТВ21;45;Х/ф;Призрак;[16+]
221500;221635;ТВ21;45;Х/ф;Девушки бывают разные;[18+]
221635;221815;ТВ21;45;Х/ф;Семейный переполох;[12+]
221815;221955;ТВ21;45;Х/ф;Водитель-олигарх;[16+]
221955;222210;ТВ21;45;Х/ф;Олигарх;[18+]
222210;230010;ТВ21;45;Х/ф;Жмурки;[18+]
230010;230210;ТВ21;45;Х/ф;Дуэлянт;[18+]
230210;230435;ТВ21;45;Х/ф;Высоцкий. Спасибо, что живой;[18+]
230435;230630;ТВ21;45;Х/ф;Снегирь;[18+]
230630;230815;ТВ21;45;Х/ф;Гагарин. Первый в космосе;[16+]
230815;230945;ТВ21;45;Х/ф;Коробка;[16+]
230945;231100;ТВ21;45;Х/ф;Родители строгого режима;[16+]
231100;231240;ТВ21;45;Х/ф;Хоттабыч;[18+]
231240;231425;ТВ21;45;Х/ф;Авантюристы;[16+]
231425;231610;ТВ21;45;Х/ф;Как я стал русским;[18+]
231610;231805;ТВ21;45;Х/ф;Любовь с ограничениями;[16+]
231805;231945;ТВ21;45;Х/ф;Бармен;[18+]
