Start;Stop;Chanel;Num;Ctg;NameSer;Ratio
220600;220740;.Red;85;Х/ф;Пока я рядом;[16+]
220740;220800;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 4;[16+]
220800;220825;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 5;[16+]
220825;220845;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 6;[16+]
220845;220910;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 6;[16+]
220910;220930;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 7;[16+]
220930;220950;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 8;[16+]
220950;221015;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 9;[16+]
221015;221115;.Red;85;Х/ф;Проверка на прочность c. 7;[16+]
221115;221215;.Red;85;Х/ф;Проверка на прочность c. 8;[16+]
221215;221320;.Red;85;Х/ф;Проверка на прочность c. 9;[16+]
221320;221410;.Red;85;Х/ф;Тайны Авроры Тигарден c. 9;[16+]
221410;221500;.Red;85;Х/ф;Тайны Авроры Тигарден c. 10;[16+]
221500;221545;.Red;85;Х/ф;Тайны Авроры Тигарден c. 11;[16+]
221545;221635;.Red;85;Х/ф;Тайны Авроры Тигарден c. 12;[16+]
221635;221725;.Red;85;Х/ф;Тайны Авроры Тигарден c. 13;[16+]
221725;221815;.Red;85;Х/ф;Тайны Авроры Тигарден c. 14;[16+]
221815;221910;.Red;85;Х/ф;Тайны Авроры Тигарден c. 15;[16+]
221910;222000;.Red;85;Х/ф;Тайны Авроры Тигарден c. 16;[16+]
222000;222210;.Red;85;Х/ф;Сабрина;[16+]
222210;222355;.Red;85;Х/ф;Любовь вслепую;[16+]
222355;230150;.Red;85;Х/ф;Супергерои c. 3;[16+]
230150;230300;.Red;85;Х/ф;Залёт;[16+]
230300;230455;.Red;85;Х/ф;После свадьбы;[16+]
230455;230515;.Red;85;Х/ф;Как отреставрировать замок (и остаться в живых) c. 21;[16+]
230515;230535;.Red;85;Х/ф;Как отреставрировать замок (и остаться в живых) c. 22;[16+]
230535;230600;.Red;85;Х/ф;Как отреставрировать замок (и остаться в живых) c. 23;[16+]
230600;230745;.Red;85;Х/ф;Мой лучший любовник;[16+]
230745;230810;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 10;[16+]
230810;230830;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 11;[16+]
230830;230850;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 12;[16+]
230850;230915;.Red;85;Х/ф;Секретные рецепты Мэри Берг c. 13;[16+]
230915;231015;.Red;85;Х/ф;Проверка на прочность c. 10;[16+]
231015;231115;.Red;85;Х/ф;Проверка на прочность c. 1;[16+]
231115;231220;.Red;85;Х/ф;Проверка на прочность c. 2;[16+]
231220;231240;.Red;85;Х/ф;Больница Сент-Винсент c. 66;[16+]
231240;231305;.Red;85;Х/ф;Больница Сент-Винсент c. 67;[16+]
