Start;Stop;Chanel;Num;Ctg;NameSer;Ratio
170100;170500;Первый;1;Х/ф;Телеканал "Доброе утро";[]
170500;170510;Первый;1;Х/ф;Новости;[]
170510;170600;Первый;1;Х/ф;Модный приговор;[0+]
170600;170650;Первый;1;Х/ф;Жить здорово!;[16+]
170650;170825;Первый;1;Х/ф;ПОДКАСТ.ЛАБ;[16+]
170825;170900;Первый;1;Х/ф;"Микаэл Таривердиев. "Игра с судьбой";[12+]
170900;170930;Первый;1;Х/ф;Новости (с субтитрами);[]
170930;170950;Первый;1;Х/ф;"Микаэл Таривердиев. "Игра с судьбой";[12+]
170950;171100;Первый;1;Х/ф;Большая игра;[16+]
171100;171200;Первый;1;Х/ф;Время покажет;[16+]
171200;171215;Первый;1;Х/ф;Новости (с субтитрами) 2 с.;[]
171215;171305;Первый;1;Х/ф;Давай поженимся!;[16+]
171305;171400;Первый;1;Х/ф;Мужское / Женское;[16+]
171400;171415;Первый;1;Х/ф;Вечерние новости (с субтитрами);[]
171415;171445;Первый;1;Х/ф;Время покажет 2 с.;[16+]
171445;171550;Первый;1;Х/ф;Большая игра 2 с.;[16+]
171550;171700;Первый;1;Х/ф;Пусть говорят;[16+]
171700;171745;Первый;1;Х/ф;Время;[]
171745;171840;Первый;1;Х/ф;Премьера. "Петербургский роман" 1 с.;[12+]
171840;171940;Первый;1;Х/ф;Большая игра 3 с.;[16+]
171940;172040;Первый;1;Х/ф;Время героев;[16+]
172040;172120;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 2 с.;[16+]
172120;172155;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 3 с.;[16+]
172155;172235;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 4 с.;[16+]
172235;172300;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 5 с.;[16+]
172300;172305;Первый;1;Х/ф;Новости 2 с.;[]
172305;172325;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 6 с.;[16+]
172325;180020;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 7 с.;[16+]
180020;180057;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 8 с.;[16+]
180057;180100;Первый;1;Х/ф;Перерыв в вещании;[]
180100;180500;Первый;1;Х/ф;Телеканал "Доброе утро" 2 с.;[]
180500;180505;Первый;1;Х/ф;Новости 3 с.;[]
180505;180555;Первый;1;Х/ф;Модный приговор 2 с.;[0+]
180555;180640;Первый;1;Х/ф;Жить здорово! 2 с.;[16+]
180640;180900;Первый;1;Х/ф;Время покажет 3 с.;[16+]
180900;180925;Первый;1;Х/ф;Новости (с субтитрами) 3 с.;[]
180925;180950;Первый;1;Х/ф;Время покажет 4 с.;[16+]
180950;181100;Первый;1;Х/ф;Большая игра 4 с.;[16+]
181100;181200;Первый;1;Х/ф;Время покажет 5 с.;[16+]
181200;181215;Первый;1;Х/ф;Новости (с субтитрами) 4 с.;[]
181215;181305;Первый;1;Х/ф;Давай поженимся! 2 с.;[16+]
181305;181400;Первый;1;Х/ф;Мужское / Женское 2 с.;[16+]
181400;181415;Первый;1;Х/ф;Вечерние новости (с субтитрами) 2 с.;[]
181415;181445;Первый;1;Х/ф;Время покажет 6 с.;[16+]
181445;181550;Первый;1;Х/ф;Большая игра 5 с.;[16+]
181550;181700;Первый;1;Х/ф;Пусть говорят 2 с.;[16+]
181700;181745;Первый;1;Х/ф;Время 2 с.;[]
181745;181845;Первый;1;Х/ф;Премьера. "Петербургский роман" 2 с.;[12+]
181845;181945;Первый;1;Х/ф;Большая игра 6 с.;[16+]
181945;182030;Первый;1;Х/ф;Время команданте;[12+]
182030;182105;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 9 с.;[16+]
182105;182145;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 10 с.;[16+]
182145;182220;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 11 с.;[16+]
182220;182300;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 12 с.;[16+]
182300;182305;Первый;1;Х/ф;Новости 4 с.;[]
182305;182345;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 13 с.;[16+]
182345;190020;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 14 с.;[16+]
190020;190057;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 15 с.;[16+]
190057;190100;Первый;1;Х/ф;Перерыв в вещании 2 с.;[]
190100;190500;Первый;1;Х/ф;Телеканал "Доброе утро" 3 с.;[]
190500;190505;Первый;1;Х/ф;Новости 5 с.;[]
190505;190555;Первый;1;Х/ф;Модный приговор 3 с.;[0+]
190555;190640;Первый;1;Х/ф;Жить здорово! 3 с.;[16+]
190640;190900;Первый;1;Х/ф;Время покажет 7 с.;[16+]
190900;190925;Первый;1;Х/ф;Новости (с субтитрами) 5 с.;[]
190925;190950;Первый;1;Х/ф;Время покажет 8 с.;[16+]
190950;191100;Первый;1;Х/ф;Большая игра 7 с.;[16+]
191100;191200;Первый;1;Х/ф;Время покажет 9 с.;[16+]
191200;191215;Первый;1;Х/ф;Новости (с субтитрами) 6 с.;[]
191215;191305;Первый;1;Х/ф;Давай поженимся! 3 с.;[16+]
191305;191400;Первый;1;Х/ф;Мужское / Женское 3 с.;[16+]
191400;191415;Первый;1;Х/ф;Вечерние новости (с субтитрами) 3 с.;[]
191415;191445;Первый;1;Х/ф;Время покажет 10 с.;[16+]
191445;191510;Первый;1;Х/ф;Большая игра 8 с.;[16+]
191510;191550;Первый;1;Х/ф;Время покажет 11 с.;[16+]
191550;191700;Первый;1;Х/ф;Пусть говорят 3 с.;[16+]
191700;191745;Первый;1;Х/ф;Время 3 с.;[]
191745;191845;Первый;1;Х/ф;Премьера. "Петербургский роман" 3 с.;[12+]
191845;191945;Первый;1;Х/ф;Большая игра 9 с.;[16+]
191945;192035;Первый;1;Х/ф;Следствие по путчу. Разлом;[16+]
192035;192110;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 16 с.;[16+]
192110;192145;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 17 с.;[16+]
192145;192225;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 18 с.;[16+]
192225;192300;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 19 с.;[16+]
192300;192305;Первый;1;Х/ф;Новости 6 с.;[]
192305;192345;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 20 с.;[16+]
192345;200020;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 21 с.;[16+]
200020;200057;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 22 с.;[16+]
200057;200100;Первый;1;Х/ф;Перерыв в вещании 3 с.;[]
200100;200500;Первый;1;Х/ф;Телеканал "Доброе утро" 4 с.;[]
200500;200505;Первый;1;Х/ф;Новости 7 с.;[]
200505;200555;Первый;1;Х/ф;Модный приговор 4 с.;[0+]
200555;200640;Первый;1;Х/ф;Жить здорово! 4 с.;[16+]
200640;200900;Первый;1;Х/ф;Время покажет 12 с.;[16+]
200900;200925;Первый;1;Х/ф;Новости (с субтитрами) 7 с.;[]
200925;200950;Первый;1;Х/ф;Время покажет 13 с.;[16+]
200950;201100;Первый;1;Х/ф;Большая игра 10 с.;[16+]
201100;201200;Первый;1;Х/ф;Время покажет 14 с.;[16+]
201200;201215;Первый;1;Х/ф;Новости (с субтитрами) 8 с.;[]
201215;201305;Первый;1;Х/ф;Давай поженимся! 4 с.;[16+]
201305;201400;Первый;1;Х/ф;Мужское / Женское 4 с.;[16+]
201400;201415;Первый;1;Х/ф;Вечерние новости (с субтитрами) 4 с.;[]
201415;201445;Первый;1;Х/ф;Время покажет 15 с.;[16+]
201445;201510;Первый;1;Х/ф;Большая игра 11 с.;[16+]
201510;201550;Первый;1;Х/ф;Время покажет 16 с.;[16+]
201550;201700;Первый;1;Х/ф;Пусть говорят;[16+]
201700;201745;Первый;1;Х/ф;Время 4 с.;[]
201745;201845;Первый;1;Х/ф;Премьера. "Петербургский роман" 4 с.;[12+]
201845;201945;Первый;1;Х/ф;Большая игра 12 с.;[16+]
201945;202040;Первый;1;Х/ф;"Чужие внутри". Специальный репортаж;[16+]
202040;202120;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 23 с.;[16+]
202120;202155;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 24 с.;[16+]
202155;202235;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 25 с.;[16+]
202235;202300;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 26 с.;[16+]
202300;202305;Первый;1;Х/ф;Новости 8 с.;[]
202305;202320;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 27 с.;[16+]
202320;210020;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 28 с.;[16+]
210020;210057;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 29 с.;[16+]
210057;210100;Первый;1;Х/ф;Перерыв в вещании 4 с.;[]
210100;210500;Первый;1;Х/ф;Телеканал "Доброе утро";[]
210500;210505;Первый;1;Х/ф;Новости 9 с.;[]
210505;210555;Первый;1;Х/ф;Модный приговор;[0+]
210555;210640;Первый;1;Х/ф;Жить здорово!;[16+]
210640;210900;Первый;1;Х/ф;Время покажет 17 с.;[16+]
210900;210925;Первый;1;Х/ф;Новости (с субтитрами) 9 с.;[]
210925;210950;Первый;1;Х/ф;Время покажет 18 с.;[16+]
210950;211100;Первый;1;Х/ф;Большая игра 13 с.;[16+]
211100;211200;Первый;1;Х/ф;Время покажет 19 с.;[16+]
211200;211215;Первый;1;Х/ф;Новости (с субтитрами);[]
211215;211305;Первый;1;Х/ф;Давай поженимся!;[16+]
211305;211400;Первый;1;Х/ф;Мужское / Женское;[16+]
211400;211435;Первый;1;Х/ф;Вечерние новости (с субтитрами) 5 с.;[]
211435;211440;Первый;1;Х/ф;Время покажет;[16+]
211440;211545;Первый;1;Х/ф;Большая игра 14 с.;[16+]
211545;211700;Первый;1;Х/ф;Поле чудес;[16+]
211700;211745;Первый;1;Х/ф;Время 5 с.;[]
211745;211955;Первый;1;Х/ф;Премьера. Большой концерт Димы Билана;[12+]
211955;212045;Первый;1;Х/ф;Валентин Гафт. Под каждой маской - тайна жизни;[12+]
212045;212120;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 30 с.;[16+]
212120;212200;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 31 с.;[16+]
212200;212235;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 32 с.;[16+]
212235;212310;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 33 с.;[16+]
212310;212350;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 34 с.;[16+]
212350;220025;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 35 с.;[16+]
220025;220120;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 36 с.;[16+]
220120;220200;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 37 с.;[16+]
220200;220545;Первый;1;Х/ф;Телеканал "Доброе утро. Суббота";[]
220545;220600;Первый;1;Х/ф;Слово пастыря;[0+]
220600;220615;Первый;1;Х/ф;Новости 10 с.;[]
220615;220710;Первый;1;Х/ф;"Символы России". Ко Дню Государственного флага России;[12+]
220710;220800;Первый;1;Х/ф;Вспомнить всё;[12+]
220800;220815;Первый;1;Х/ф;Новости 11 с.;[]
220815;220910;Первый;1;Х/ф;Наше всё. Сделано в России;[12+]
220910;221305;Первый;1;Х/ф;Спросите медсестру;[16+]
221305;221400;Первый;1;Х/ф;Кто хочет стать миллионером?;[12+]
221400;221420;Первый;1;Х/ф;Вечерние новости (с субтитрами);[]
221420;221700;Первый;1;Х/ф;Сегодня вечером;[16+]
221700;221735;Первый;1;Х/ф;Время 6 с.;[]
221735;221955;Первый;1;Х/ф;"Клуб Веселых и Находчивых". Высшая лига;[16+]
221955;222200;Первый;1;Х/ф;Лучшая жизнь;[18+]
222200;222240;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 38 с.;[16+]
222240;222320;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 39 с.;[16+]
222320;230000;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 40 с.;[16+]
230000;230040;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 41 с.;[16+]
230040;230120;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 42 с.;[16+]
230120;230200;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 43 с.;[16+]
230200;230210;Первый;1;Х/ф;Новости 12 с.;[]
230210;230255;Первый;1;Х/ф;Играй, гармонь любимая!;[12+]
230255;230325;Первый;1;Х/ф;Часовой;[12+]
230325;230430;Первый;1;Х/ф;Здоровье;[16+]
230430;230510;Первый;1;Х/ф;Золотая коллекция Союзмультфильма;[0+]
230510;230530;Первый;1;Х/ф;"Непутевые заметки" с Дмитрием Крыловым;[12+]
230530;230600;Первый;1;Х/ф;"Мечталлион". Национальная Лотерея;[12+]
230600;230615;Первый;1;Х/ф;Новости 13 с.;[]
230615;230710;Первый;1;Х/ф;Жизнь своих;[12+]
230710;230800;Первый;1;Х/ф;Повара на колесах;[12+]
230800;230815;Первый;1;Х/ф;Новости;[]
230815;230915;Первый;1;Х/ф;Курская битва. И плавилась броня;[12+]
230915;231005;Первый;1;Х/ф;Видели видео?;[0+]
231005;231200;Первый;1;Х/ф;Спросите медсестру;[16+]
231200;231400;Первый;1;Х/ф;"Премьера. "Скрытые мотивы";[16+]
231400;231500;Первый;1;Х/ф;Вечерние новости;[]
231500;231700;Первый;1;Х/ф;Точь-в-Точь;[16+]
231700;231900;Первый;1;Х/ф;Время;[]
231900;232010;Первый;1;Х/ф;Большая игра;[16+]
232010;232055;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 44 с.;[16+]
232055;232130;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 45 с.;[16+]
232130;232210;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 46 с.;[16+]
232210;232245;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 47 с.;[16+]
232245;232320;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 48 с.;[16+]
232320;232355;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 49 с.;[16+]
232355;240020;Первый;1;Х/ф;ПОДКАСТ.ЛАБ 50 с.;[16+]
240020;240057;Первый;1;Х/ф;ПОДКАСТ.ЛАБ;[16+]
240057;240100;Первый;1;Х/ф;Перерыв в вещании;[]
170000;170045;365 дней ТВ;2;Х/ф;Нобелевские лауреаты 7 с.;[16+]
170045;170100;365 дней ТВ;2;Х/ф;Русское наследие. Южные рубежи 8 с.;[12+]
170100;170150;365 дней ТВ;2;Х/ф;Всемирное наследие. Россия 9 с.;[12+]
170150;170205;365 дней ТВ;2;Х/ф;По законам чести. Из истории дуэлей 8 с.;[12+]
170205;170255;365 дней ТВ;2;Х/ф;Оружие холодной войны 9 с.;[16+]
170255;170355;365 дней ТВ;2;Х/ф;Грустное детство Алины Веселовой;[12+]
170355;170430;365 дней ТВ;2;Х/ф;Найти и рассказать 1 с.;[12+]
170430;170520;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 2 с.;[16+]
170520;170605;365 дней ТВ;2;Х/ф;Историограф 98 с.;[12+]
170605;170650;365 дней ТВ;2;Х/ф;Нобелевские лауреаты 8 с.;[16+]
170650;170735;365 дней ТВ;2;Х/ф;Освобождение: решающие битвы 5 с.;[12+]
170735;170805;365 дней ТВ;2;Х/ф;Взгляд с высоты;[12+]
170805;170850;365 дней ТВ;2;Х/ф;Оружие холодной войны 10 с.;[16+]
170850;171000;365 дней ТВ;2;Х/ф;Моя Россия: музыкальное путешествие 3 с.;[12+]
171000;171025;365 дней ТВ;2;Х/ф;Россия научная. Великие имена;[12+]
171025;171115;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 3 с.;[16+]
171115;171200;365 дней ТВ;2;Х/ф;Историограф 99 с.;[12+]
171200;171250;365 дней ТВ;2;Х/ф;Нобелевские лауреаты 9 с.;[16+]
171250;171330;365 дней ТВ;2;Х/ф;Освобождение: решающие битвы 6 с.;[12+]
171330;171405;365 дней ТВ;2;Х/ф;Алексей Щусев. Спасти и сохранить;[12+]
171405;171450;365 дней ТВ;2;Х/ф;Освоение Крыма:;[12+]
171450;171535;365 дней ТВ;2;Х/ф;Ледоколы войны 2 с.;[12+]
171535;171610;365 дней ТВ;2;Х/ф;Взгляд с высоты 2 с.;[12+]
171610;171710;365 дней ТВ;2;Х/ф;Северный морской путь 3 с.;[16+]
171710;171800;365 дней ТВ;2;Х/ф;Историограф 100 с.;[12+]
171800;171900;365 дней ТВ;2;Х/ф;Знаменитые дуэты в истории искусства 4 с.;[16+]
171900;172005;365 дней ТВ;2;Х/ф;Доноры блокадного Ленинграда. Сквозь время;[12+]
172005;172100;365 дней ТВ;2;Х/ф;Версаль - цена величия 1 с.;[16+]
172100;172150;365 дней ТВ;2;Х/ф;Историограф 73 с.;[12+]
172150;172230;365 дней ТВ;2;Х/ф;Сквозь времена 2 с.;[12+]
172230;172310;365 дней ТВ;2;Х/ф;Кондратий Рылеев. Последнее письмо;[12+]
172310;180000;365 дней ТВ;2;Х/ф;Неизвестные сражения Великой Отечественной 14 с.;[12+]
180000;180045;365 дней ТВ;2;Х/ф;Нобелевские лауреаты 8 с.;[16+]
180045;180130;365 дней ТВ;2;Х/ф;Освобождение: решающие битвы 5 с.;[12+]
180130;180135;365 дней ТВ;2;Х/ф;Семь дней истории 266 с.;[12+]
180135;180205;365 дней ТВ;2;Х/ф;Взгляд с высоты 3 с.;[12+]
180205;180250;365 дней ТВ;2;Х/ф;Оружие холодной войны 10 с.;[16+]
180250;180400;365 дней ТВ;2;Х/ф;Моя Россия: музыкальное путешествие 3 с.;[12+]
180400;180425;365 дней ТВ;2;Х/ф;Россия научная. Великие имена 2 с.;[12+]
180425;180515;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 3 с.;[16+]
180515;180600;365 дней ТВ;2;Х/ф;Историограф 99 с.;[12+]
180600;180650;365 дней ТВ;2;Х/ф;Нобелевские лауреаты 9 с.;[16+]
180650;180730;365 дней ТВ;2;Х/ф;Освобождение: решающие битвы 6 с.;[12+]
180730;180805;365 дней ТВ;2;Х/ф;Алексей Щусев. Спасти и сохранить 2 с.;[12+]
180805;180850;365 дней ТВ;2;Х/ф;Освоение Крыма: 2 с.;[12+]
180850;180935;365 дней ТВ;2;Х/ф;Ледоколы войны 2 с.;[12+]
180935;181010;365 дней ТВ;2;Х/ф;Взгляд с высоты;[12+]
181010;181110;365 дней ТВ;2;Х/ф;Северный морской путь 3 с.;[16+]
181110;181200;365 дней ТВ;2;Х/ф;Историограф 100 с.;[12+]
181200;181300;365 дней ТВ;2;Х/ф;Знаменитые дуэты в истории искусства 4 с.;[16+]
181300;181405;365 дней ТВ;2;Х/ф;Доноры блокадного Ленинграда. Сквозь время 2 с.;[12+]
181405;181500;365 дней ТВ;2;Х/ф;Версаль - цена величия 1 с.;[16+]
181500;181550;365 дней ТВ;2;Х/ф;Историограф 73 с.;[12+]
181550;181630;365 дней ТВ;2;Х/ф;Сквозь времена 2 с.;[12+]
181630;181710;365 дней ТВ;2;Х/ф;Кондратий Рылеев. Последнее письмо 2 с.;[12+]
181710;181800;365 дней ТВ;2;Х/ф;Неизвестные сражения Великой Отечественной 14 с.;[12+]
181800;181840;365 дней ТВ;2;Х/ф;Щит и меч: легенды госбезопасности 3 с.;[16+]
181840;181935;365 дней ТВ;2;Х/ф;Щёлкин. Крёстный отец атомной бомбы;[12+]
181935;182035;365 дней ТВ;2;Х/ф;Новогодняя сказка для взрослых;[16+]
182035;182100;365 дней ТВ;2;Х/ф;Жил-был Дом 8 с.;[12+]
182100;182145;365 дней ТВ;2;Х/ф;Историограф 74 с.;[12+]
182145;182155;365 дней ТВ;2;Х/ф;Семь дней истории 258 с.;[12+]
182155;190000;365 дней ТВ;2;Х/ф;Секреты истории;[16+]
190000;190045;365 дней ТВ;2;Х/ф;Нобелевские лауреаты 9 с.;[16+]
190045;190130;365 дней ТВ;2;Х/ф;Освобождение: решающие битвы 6 с.;[12+]
190130;190200;365 дней ТВ;2;Х/ф;Алексей Щусев. Спасти и сохранить;[12+]
190200;190250;365 дней ТВ;2;Х/ф;Освоение Крыма:;[12+]
190250;190335;365 дней ТВ;2;Х/ф;Ледоколы войны 2 с.;[12+]
190335;190400;365 дней ТВ;2;Х/ф;Россия научная. Великие имена 3 с.;[12+]
190400;191000;365 дней ТВ;2;Х/ф;Профилактика на канале с 4.00 до 10.00;[]
191000;191030;365 дней ТВ;2;Х/ф;Личность в истории 10 с.;[12+]
191030;191035;365 дней ТВ;2;Х/ф;Семь дней истории 237 с.;[12+]
191035;191120;365 дней ТВ;2;Х/ф;Кондратий Рылеев. Последнее письмо 3 с.;[12+]
191120;191205;365 дней ТВ;2;Х/ф;Неизвестные сражения Великой Отечественной 14 с.;[12+]
191205;191250;365 дней ТВ;2;Х/ф;Щит и меч: легенды госбезопасности 3 с.;[16+]
191250;191340;365 дней ТВ;2;Х/ф;Щёлкин. Крёстный отец атомной бомбы 2 с.;[12+]
191340;191440;365 дней ТВ;2;Х/ф;Новогодняя сказка для взрослых 2 с.;[16+]
191440;191510;365 дней ТВ;2;Х/ф;Жил-был Дом 8 с.;[12+]
191510;191555;365 дней ТВ;2;Х/ф;Историограф 74 с.;[12+]
191555;191800;365 дней ТВ;2;Х/ф;Секреты истории 2 с.;[16+]
191800;191840;365 дней ТВ;2;Х/ф;Щит и меч: легенды госбезопасности 4 с.;[16+]
191840;191905;365 дней ТВ;2;Х/ф;Россия научная. Великие имена 4 с.;[12+]
191905;191955;365 дней ТВ;2;Х/ф;Всемирное наследие. Россия 10 с.;[12+]
191955;192055;365 дней ТВ;2;Х/ф;Донбасс: Изнанка войны;[16+]
192055;192105;365 дней ТВ;2;Х/ф;Обыкновенная история 234 с.;[6+]
192105;192150;365 дней ТВ;2;Х/ф;Историограф 75 с.;[12+]
192150;192220;365 дней ТВ;2;Х/ф;Народный фронт Победы 17 с.;[12+]
192220;192310;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 1 с.;[16+]
192310;200000;365 дней ТВ;2;Х/ф;Неизвестные сражения Великой Отечественной 12 с.;[12+]
200000;200055;365 дней ТВ;2;Х/ф;Знаменитые дуэты в истории искусства 4 с.;[16+]
200055;200205;365 дней ТВ;2;Х/ф;Доноры блокадного Ленинграда. Сквозь время;[12+]
200205;200300;365 дней ТВ;2;Х/ф;Версаль - цена величия 1 с.;[16+]
200300;200350;365 дней ТВ;2;Х/ф;Историограф 73 с.;[12+]
200350;200430;365 дней ТВ;2;Х/ф;Сквозь времена 2 с.;[12+]
200430;200510;365 дней ТВ;2;Х/ф;Кондратий Рылеев. Последнее письмо;[12+]
200510;200600;365 дней ТВ;2;Х/ф;Неизвестные сражения Великой Отечественной 14 с.;[12+]
200600;200640;365 дней ТВ;2;Х/ф;Щит и меч: легенды госбезопасности 3 с.;[16+]
200640;200735;365 дней ТВ;2;Х/ф;Щёлкин. Крёстный отец атомной бомбы 3 с.;[12+]
200735;200835;365 дней ТВ;2;Х/ф;Новогодняя сказка для взрослых 3 с.;[16+]
200835;200900;365 дней ТВ;2;Х/ф;Жил-был Дом 8 с.;[12+]
200900;200945;365 дней ТВ;2;Х/ф;Историограф 74 с.;[12+]
200945;201005;365 дней ТВ;2;Х/ф;Пешком по Москве 40 с.;[6+]
201005;201210;365 дней ТВ;2;Х/ф;Секреты истории 3 с.;[16+]
201210;201250;365 дней ТВ;2;Х/ф;Щит и меч: легенды госбезопасности 4 с.;[16+]
201250;201315;365 дней ТВ;2;Х/ф;Россия научная. Великие имена 5 с.;[12+]
201315;201405;365 дней ТВ;2;Х/ф;Всемирное наследие. Россия 10 с.;[12+]
201405;201505;365 дней ТВ;2;Х/ф;Донбасс: Изнанка войны 2 с.;[16+]
201505;201550;365 дней ТВ;2;Х/ф;Историограф 75 с.;[12+]
201550;201620;365 дней ТВ;2;Х/ф;Народный фронт Победы 17 с.;[12+]
201620;201710;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 1 с.;[16+]
201710;201800;365 дней ТВ;2;Х/ф;Неизвестные сражения Великой Отечественной 12 с.;[12+]
201800;201855;365 дней ТВ;2;Х/ф;Это подкаст. История 12 с.;[12+]
201855;201905;365 дней ТВ;2;Х/ф;Обыкновенная история 322 с.;[6+]
201905;202000;365 дней ТВ;2;Х/ф;Всемирное наследие. Россия 11 с.;[12+]
202000;202055;365 дней ТВ;2;Х/ф;Мятеж 3 с.;[18+]
202055;202150;365 дней ТВ;2;Х/ф;Мятеж 4 с.;[18+]
202150;202215;365 дней ТВ;2;Х/ф;Россия научная. Великие имена 6 с.;[12+]
202215;202220;365 дней ТВ;2;Х/ф;Семь дней истории 72 с.;[12+]
202220;202310;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 2 с.;[16+]
202310;210000;365 дней ТВ;2;Х/ф;Историограф 101 с.;[12+]
210000;210040;365 дней ТВ;2;Х/ф;Щит и меч: легенды госбезопасности 3 с.;[16+]
210040;210135;365 дней ТВ;2;Х/ф;Щёлкин. Крёстный отец атомной бомбы;[12+]
210135;210235;365 дней ТВ;2;Х/ф;Новогодняя сказка для взрослых;[16+]
210235;210300;365 дней ТВ;2;Х/ф;Жил-был Дом 8 с.;[12+]
210300;210345;365 дней ТВ;2;Х/ф;Историограф 74 с.;[12+]
210345;210405;365 дней ТВ;2;Х/ф;Пешком по Москве 44 с.;[6+]
210405;210610;365 дней ТВ;2;Х/ф;Секреты истории;[16+]
210610;210650;365 дней ТВ;2;Х/ф;Щит и меч: легенды госбезопасности 4 с.;[16+]
210650;210715;365 дней ТВ;2;Х/ф;Россия научная. Великие имена 7 с.;[12+]
210715;210805;365 дней ТВ;2;Х/ф;Всемирное наследие. Россия 10 с.;[12+]
210805;210905;365 дней ТВ;2;Х/ф;Донбасс: Изнанка войны 3 с.;[16+]
210905;210950;365 дней ТВ;2;Х/ф;Историограф 75 с.;[12+]
210950;211020;365 дней ТВ;2;Х/ф;Народный фронт Победы 17 с.;[12+]
211020;211115;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 1 с.;[16+]
211115;211130;365 дней ТВ;2;Х/ф;Пешком по Москве 45 с.;[6+]
211130;211215;365 дней ТВ;2;Х/ф;Неизвестные сражения Великой Отечественной 12 с.;[12+]
211215;211315;365 дней ТВ;2;Х/ф;Это подкаст. История 12 с.;[12+]
211315;211405;365 дней ТВ;2;Х/ф;Всемирное наследие. Россия 11 с.;[12+]
211405;211500;365 дней ТВ;2;Х/ф;Мятеж 3 с.;[18+]
211500;211555;365 дней ТВ;2;Х/ф;Мятеж 4 с.;[18+]
211555;211620;365 дней ТВ;2;Х/ф;Россия научная. Великие имена 8 с.;[12+]
211620;211710;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 2 с.;[16+]
211710;211800;365 дней ТВ;2;Х/ф;Историограф 101 с.;[12+]
211800;211845;365 дней ТВ;2;Х/ф;Нобелевские лауреаты 10 с.;[16+]
211845;211905;365 дней ТВ;2;Х/ф;Русское наследие. Южные рубежи 7 с.;[12+]
211905;212000;365 дней ТВ;2;Х/ф;Всемирное наследие. Россия 12 с.;[12+]
212000;212045;365 дней ТВ;2;Х/ф;Оружие холодной войны 11 с.;[16+]
212045;212100;365 дней ТВ;2;Х/ф;По законам чести. Из истории дуэлей 16 с.;[12+]
212100;212220;365 дней ТВ;2;Х/ф;Их называли русскими. Самый далёкий фронт;[12+]
212220;212310;365 дней ТВ;2;Х/ф;Война престолов: Подлинная история Европы 3 с.;[16+]
212310;220000;365 дней ТВ;2;Х/ф;Историограф 102 с.;[12+]
